movie_id,movie_name,genre,release_date,rating,box_office,imdb_rating,budget,multigenre,multilanguage,multicompany,multicountry,Country,Year,runtime,Nominations,Wins
9531,Superman III,"Comedy, Action, Adventure, Fantasy, Science Fiction",1983-06-17,5.3,80250623.0,,39000000.0,yes,yes,yes,yes,,,,,
11411,Superman IV: The Quest for Peace,"Action, Adventure, Science Fiction",1987-07-23,4.1,30281020.0,,17000000.0,yes,yes,yes,yes,,,,,
36685,The Rocky Horror Picture Show,"Comedy, Horror, Music, Science Fiction",1975-08-14,7.4,,,1200000.0,yes,no,yes,yes,,,,,
509,Notting Hill,"Romance, Comedy, Drama",1999-05-13,7.0,363889678.0,,42000000.0,yes,yes,yes,yes,,,,,
1090,The Thirteenth Floor,"Thriller, Science Fiction, Mystery",1999-04-16,6.8,18564088.0,,16000000.0,yes,no,yes,no,,,,,
817,Austin Powers: The Spy Who Shagged Me,"Adventure, Comedy, Crime, Science Fiction",1999-06-08,6.1,206756403.0,,33000000.0,yes,yes,yes,no,,,,,
14283,The Red Violin,"Drama, Thriller, Mystery, Music, Romance",1998-09-10,7.2,,,18000000.0,yes,yes,yes,yes,,,,,
2275,The General's Daughter,"Crime, Drama, Mystery, Thriller",1999-06-18,6.1,149705852.0,,60000000.0,yes,no,yes,yes,,,,,
24137,An Ideal Husband,"Drama, Comedy, Romance",1999-04-15,6.3,,,14000000.0,yes,no,yes,yes,,,,,
9032,Big Daddy,"Comedy, Drama",1999-06-25,6.2,234801895.0,,34200000.0,yes,yes,no,no,,,,,
6488,Arachnophobia,"Comedy, Horror",1990-08-09,6.2,,,31000000.0,yes,yes,yes,no,,,,,
8487,Wild Wild West,"Action, Adventure, Comedy, Science Fiction, Western",1999-06-29,5.1,222104681.0,,170000000.0,yes,no,yes,no,,,,,
2105,American Pie,"Comedy, Romance",1999-07-09,6.4,235483004.0,,11000000.0,yes,no,yes,no,,,,,
345,Eyes Wide Shut,"Mystery, Drama",1999-07-14,7.1,162091208.0,,65000000.0,yes,no,yes,yes,,,,,
16158,The Wood,"Comedy, Drama, Romance",1999-07-16,7.1,,,6000000.0,yes,no,no,no,,,,,
620,Ghostbusters,"Comedy, Fantasy",1984-06-07,7.3,229379150.0,,30000000.0,yes,no,yes,no,,,,,
2978,Ghostbusters II,"Comedy, Fantasy",1989-06-15,6.3,112495514.0,,37000000.0,yes,no,no,no,,,,,
10490,Drop Dead Gorgeous,Comedy,1999-07-23,6.5,,,10000000.0,no,no,yes,no,,,,,
11618,The Haunting,"Horror, Thriller, Fantasy, Mystery",1999-07-23,5.2,177311151.0,,80000000.0,yes,no,yes,no,,,,,
8914,Deep Blue Sea,"Action, Science Fiction, Thriller",1999-07-28,5.6,164648142.0,,60000000.0,yes,no,yes,yes,,,,,
9824,Mystery Men,"Adventure, Fantasy, Action, Comedy, Science Fiction",1999-08-06,5.7,33461011.0,,68000000.0,yes,no,yes,no,,,,,
4806,Runaway Bride,"Comedy, Romance",1999-07-30,5.8,309460292.0,,70000000.0,yes,no,yes,no,,,,,
802,Lolita,"Drama, Romance",1962-06-13,7.3,,,2000000.0,yes,no,yes,yes,,,,,
21185,Vibes,"Romance, Action, Comedy",1988-08-05,6.0,,,1884000.0,yes,no,yes,yes,,,,,
10136,The Golden Child,"Action, Adventure, Comedy",1986-12-12,5.6,,,25000000.0,yes,yes,no,no,,,,,
873,The Color Purple,Drama,1985-12-18,7.7,,,15000000.0,no,no,yes,no,,,,,
11416,The Mission,"Adventure, Drama, Action, History",1986-09-29,7.1,,,24500000.0,yes,yes,yes,yes,,,,,
10776,Little Shop of Horrors,"Horror, Comedy, Music",1986-12-19,6.7,38752302.0,,25000000.0,yes,no,yes,no,,,,,
16406,Dick,Comedy,1999-08-04,5.7,6263172.0,,13000000.0,no,yes,no,yes,,,,,
745,The Sixth Sense,"Mystery, Thriller, Drama",1999-08-06,7.7,672806292.0,,40000000.0,yes,yes,yes,no,,,,,
913,The Thomas Crown Affair,"Drama, Crime, Romance",1999-08-06,6.7,124305181.0,,48000000.0,yes,no,yes,no,,,,,
17707,Brokedown Palace,"Drama, Thriller",1999-08-13,6.2,,,25000000.0,yes,yes,yes,no,,,,,
9781,Detroit Rock City,"Comedy, Music",1999-08-13,6.7,,,6500000.0,yes,no,yes,no,,,,,
10766,Damien: Omen II,"Action, Drama, Horror, Thriller",1978-06-09,6.1,,,6800000.0,yes,no,yes,no,,,,,
9406,An American Werewolf in Paris,"Horror, Comedy",1997-12-25,5.3,,,22000000.0,yes,yes,yes,yes,,,,,
11153,National Lampoon's Vacation,"Comedy, Adventure, Romance",1983-07-28,7.1,,,15000000.0,yes,no,no,no,,,,,
2280,Big,"Fantasy, Drama, Comedy, Romance, Family",1988-06-03,6.9,114968970.0,,18000000.0,yes,no,yes,no,,,,,
9944,The Pelican Brief,"Drama, Mystery, Thriller, Crime",1993-12-16,6.3,,,45000000.0,yes,no,no,no,,,,,
10342,Teaching Mrs. Tingle,"Comedy, Thriller",1999-08-11,5.3,,,13000000.0,yes,yes,yes,no,,,,,
22314,In Too Deep,"Drama, Action, Thriller, Crime",1999-08-25,6.3,,,7000000.0,yes,yes,no,no,,,,,
1911,The 13th Warrior,"Adventure, Fantasy, Action",1999-08-27,6.4,61698899.0,,160000000.0,yes,yes,no,no,,,,,
2900,The Astronaut's Wife,"Drama, Science Fiction, Thriller",1999-08-26,5.5,19598588.0,,75000000.0,yes,no,yes,no,,,,,
2162,Chill Factor,"Action, Comedy, Thriller",1999-09-01,5.3,11788676.0,,70000000.0,yes,no,yes,no,,,,,
14578,Outside Providence,"Romance, Comedy, Drama",1999-08-16,5.6,,,7000000.0,yes,no,yes,no,,,,,
10307,Stigmata,Horror,1999-09-10,6.0,89446268.0,,29000000.0,no,yes,yes,no,,,,,
11601,Stir of Echoes,"Horror, Mystery, Thriller",1999-09-10,6.5,,,12000000.0,yes,no,no,no,,,,,
26522,A Soldier's Story,"Drama, Mystery, War",1984-09-14,6.2,,,6000000.0,yes,yes,yes,no,,,,,
14,American Beauty,Drama,1999-09-15,7.9,356296601.0,,15000000.0,no,no,yes,no,,,,,
11001,Blue Streak,"Action, Comedy, Crime",1999-09-17,6.1,117758500.0,,65000000.0,yes,no,no,yes,,,,,
9453,Caligola,"Drama, History, Romance",1979-01-21,5.3,,,17500000.0,yes,yes,yes,yes,,,,,
24153,The Buddy Holly Story,Drama,1978-05-18,7.5,,,1200000.0,no,no,yes,no,,,,,
11797,Fright Night,Horror,1985-08-02,6.9,41002607.0,,9000000.0,no,no,yes,no,,,,,
10669,Deliverance,"Drama, Adventure, Thriller",1972-07-30,7.2,,,2000000.0,yes,no,yes,no,,,,,
11527,Excalibur,"Fantasy, Adventure",1981-04-10,7.1,,,11000000.0,yes,no,yes,yes,,,,,
11326,Tommy,"Drama, Music",1975-03-19,6.5,,,5000000.0,yes,no,yes,no,,,,,
10398,Double Jeopardy,"Crime, Drama, Mystery, Thriller",1999-09-24,6.2,177841558.0,,70000000.0,yes,no,no,yes,,,,,
60994,Guinevere,"Drama, Romance",1999-09-04,5.9,,,2600000.0,yes,no,yes,no,,,,,
14429,Drive Me Crazy,"Drama, Comedy, Romance, Family",1999-10-01,5.8,22593409.0,,8000000.0,yes,no,yes,no,,,,,
15198,"Mystery, Alaska","Drama, Comedy",1999-10-01,6.0,,,28000000.0,yes,no,no,yes,,,,,
6415,Three Kings,"Action, Adventure, Comedy",1999-09-27,6.6,107752036.0,,75000000.0,yes,yes,yes,no,,,,,
24066,"Happy, Texas","Comedy, Crime",1999-12-03,5.5,,,1700000.0,yes,no,yes,no,,,,,
10349,The Dark Half,"Mystery, Horror",1993-04-23,5.4,,,15000000.0,yes,no,yes,no,,,,,
29787,Monkey Shines,"Thriller, Drama, Horror, Science Fiction",1988-07-29,6.2,,,7000000.0,yes,no,no,no,,,,,
10576,Psycho II,"Horror, Mystery, Thriller",1983-06-03,6.0,,,5000000.0,yes,no,yes,no,,,,,
12618,Random Hearts,"Drama, Romance",1999-10-08,5.3,74608570.0,,64000000.0,yes,no,no,no,,,,,
226,Boys Don't Cry,"Crime, Drama",1999-09-02,7.2,,,2000000.0,yes,no,yes,no,,,,,
9346,Risky Business,"Comedy, Romance",1983-08-05,6.4,,,6200000.0,yes,yes,no,no,,,,,
861,Total Recall,"Action, Adventure, Science Fiction",1990-06-01,7.1,198467168.0,,65000000.0,yes,no,yes,no,,,,,
9377,Ferris Bueller's Day Off,Comedy,1986-06-11,7.5,70721034.0,,6000000.0,no,no,no,no,,,,,
11541,The Year of Living Dangerously,"War, Drama, Romance",1982-12-17,6.8,,,6000000.0,yes,no,yes,yes,,,,,
11901,High Plains Drifter,Western,1973-04-19,7.4,,,5500000.0,no,no,yes,no,,,,,
4929,Hang 'em High,Western,1968-07-31,6.7,,,1800000.0,no,no,no,no,,,,,
19997,Niagara,"Crime, Drama, Thriller",1953-01-26,6.7,,,1250000.0,yes,no,no,no,,,,,
17352,South Pacific,"Music, Romance, War",1958-03-18,6.3,,,6000000.0,yes,yes,yes,no,,,,,
535,Flashdance,"Drama, Music, Romance",1983-04-14,6.1,,,4000000.0,yes,yes,no,no,,,,,
1654,The Dirty Dozen,"Action, Adventure, War",1967-06-15,7.5,,,5400000.0,yes,yes,yes,yes,,,,,
658,Goldfinger,"Adventure, Action, Thriller",1964-09-17,7.2,,,2500000.0,yes,yes,yes,yes,,,,,
657,From Russia with Love,"Action, Thriller, Adventure",1963-10-11,6.9,,,2000000.0,yes,yes,yes,no,,,,,
646,Dr. No,"Adventure, Action, Thriller",1962-10-04,6.9,,,950000.0,yes,yes,yes,no,,,,,
5689,The Blue Lagoon,"Romance, Adventure, Drama",1980-07-05,5.8,,,4500000.0,yes,no,no,no,,,,,
8052,Hard Eight,"Drama, Thriller",1996-02-28,6.8,,,3000000.0,yes,no,yes,no,,,,,
772,Home Alone 2: Lost in New York,"Comedy, Family, Adventure, Crime",1992-11-19,6.3,173595300.0,,18000000.0,yes,yes,yes,no,,,,,
31650,Someone to Watch Over Me,"Crime, Drama, Romance, Thriller",1987-10-09,5.8,,,17000000.0,yes,no,no,no,,,,,
550,Fight Club,Drama,1999-10-15,8.3,100853753.0,,63000000.0,no,no,yes,yes,,,,,
12220,The Story of Us,"Comedy, Drama, Romance",1999-10-13,5.9,58900031.0,,50000000.0,yes,yes,yes,no,,,,,
36819,Time Bandits,"Family, Fantasy, Science Fiction, Adventure, Comedy",1981-07-13,6.6,,,5000000.0,yes,no,no,no,,,,,
11562,Crimes and Misdemeanors,"Comedy, Drama",1989-10-13,7.4,,,19000000.0,yes,no,yes,no,,,,,
16162,The Best Man,"Drama, Comedy",1999-10-22,6.8,34573780.0,,9000000.0,yes,no,yes,no,,,,,
5548,RoboCop,"Action, Thriller, Science Fiction",1987-07-17,7.1,242688965.0,,13000000.0,yes,no,no,no,,,,,
5549,RoboCop 2,"Action, Adventure, Crime, Science Fiction, Thriller",1990-06-22,5.6,,,35000000.0,yes,no,no,no,,,,,
856,Who Framed Roger Rabbit,"Fantasy, Animation, Comedy, Crime, Family",1988-06-21,7.2,238092487.0,,70000000.0,yes,no,yes,no,,,,,
699,For Your Eyes Only,"Adventure, Action, Thriller",1981-06-23,6.3,54812948.0,,28000000.0,yes,yes,yes,yes,,,,,
709,Licence to Kill,"Adventure, Action, Thriller",1989-07-07,5.9,34667388.0,,32000000.0,yes,yes,no,yes,,,,,
253,Live and Let Die,"Adventure, Action, Thriller",1973-07-05,6.4,,,7000000.0,yes,yes,yes,no,,,,,
660,Thunderball,"Adventure, Action, Thriller",1965-12-16,6.5,,,5500000.0,yes,yes,yes,yes,,,,,
11377,House on Haunted Hill,"Horror, Mystery, Thriller",1999-10-29,5.5,42593455.0,,19000000.0,yes,no,yes,no,,,,,
26149,Music of the Heart,Drama,1999-10-29,6.3,,,27000000.0,no,yes,yes,no,,,,,
492,Being John Malkovich,"Fantasy, Drama, Comedy",1999-09-30,7.3,23106795.0,,13000000.0,yes,yes,yes,no,,,,,
9481,The Bone Collector,"Drama, Mystery, Thriller, Crime",1999-11-04,6.5,151493655.0,,73000000.0,yes,no,yes,no,,,,,
9008,The Insider,"Drama, Thriller",1999-10-28,7.3,60289912.0,,90000000.0,yes,yes,yes,no,,,,,
16281,Creepshow,"Horror, Comedy, Fantasy",1982-11-12,6.7,21031312.0,,8000000.0,yes,yes,yes,no,,,,,
16288,Creepshow 2,Horror,1987-05-01,5.9,,,3500000.0,no,no,yes,no,,,,,
476,Drugstore Cowboy,"Crime, Drama",1989-09-09,7.0,,,2500000.0,yes,no,no,no,,,,,
37094,Falling Down,"Crime, Drama, Thriller",1993-02-26,7.2,,,25000000.0,yes,yes,yes,no,,,,,
21610,Nighthawks,"Action, Crime, Thriller",1981-03-17,6.4,,,5000000.0,yes,yes,yes,no,,,,,
957,Spaceballs,"Comedy, Science Fiction",1987-06-24,6.7,,,22700000.0,yes,no,yes,no,,,,,
11040,Little Big Man,"Adventure, Western, History",1970-12-14,7.5,,,15000000.0,yes,no,yes,no,,,,,
1621,Trading Places,Comedy,1983-06-07,7.1,,,40600000.0,no,yes,yes,no,,,,,
21349,Anywhere But Here,"Drama, Comedy, Romance",1999-11-12,5.9,23631929.0,,23000000.0,yes,no,yes,no,,,,,
1832,Dogma,"Fantasy, Comedy, Adventure",1999-11-12,6.8,31119037.0,,10000000.0,yes,no,yes,no,,,,,
9289,The Longest Day,"Action, Drama, History, War",1962-09-25,7.3,,,10000000.0,yes,yes,yes,no,,,,,
11165,Tora! Tora! Tora!,"History, Action, Drama, Adventure, War",1970-01-26,6.9,,,25485000.0,yes,yes,no,yes,,,,,
24226,The Verdict,Drama,1982-12-08,7.4,,,16000000.0,no,no,no,no,,,,,
2668,Sleepy Hollow,"Drama, Fantasy, Thriller, Mystery",1999-11-18,6.9,206071502.0,,100000000.0,yes,no,yes,yes,,,,,
36643,The World Is Not Enough,"Adventure, Action, Thriller",1999-11-08,6.0,126943746.0,,135000000.0,yes,yes,yes,yes,,,,,
11393,The Natural,Drama,1984-05-11,7.0,,,28000000.0,no,no,no,no,,,,,
10998,Fatal Attraction,"Romance, Drama, Thriller, Horror, Mystery",1987-09-11,6.6,156645756.0,,14000000.0,yes,no,no,no,,,,,
36094,Stanley & Iris,"Drama, Romance",1990-02-09,5.7,,,23000000.0,yes,no,yes,no,,,,,
9013,Midnight Run,"Adventure, Comedy, Crime",1988-07-20,7.2,,,30000000.0,yes,yes,yes,no,,,,,
2924,Backdraft,"Action, Crime, Drama, Mystery, Thriller",1991-05-24,6.4,,,75000000.0,yes,no,yes,no,,,,,
177,The Fisher King,"Comedy, Drama",1991-09-09,7.2,,,24000000.0,yes,no,no,no,,,,,
38557,The River,Drama,1984-12-01,6.5,,,18000000.0,no,no,no,no,,,,,
9946,End of Days,"Action, Fantasy, Horror, Mystery",1999-11-24,5.5,211989043.0,,100000000.0,yes,yes,no,no,,,,,
863,Toy Story 2,"Animation, Comedy, Family",1999-10-30,7.3,487059677.0,,90000000.0,yes,no,no,no,,,,,
22267,Ride with the Devil,"Drama, War, Romance, Western",1999-11-24,6.6,,,38000000.0,yes,no,yes,no,,,,,
55123,Tumbleweeds,"Comedy, Drama",1999-11-28,6.2,,,312000.0,yes,no,no,no,,,,,
20024,The End of the Affair,Drama,1999-12-03,6.6,,,23000000.0,no,yes,no,yes,,,,,
9586,The Bonfire of the Vanities,"Comedy, Drama",1990-12-21,5.3,,,47000000.0,yes,no,no,no,,,,,
32669,The Two Jakes,"Crime, Drama, Mystery",1990-08-10,6.2,,,19000000.0,yes,no,no,no,,,,,
1715,The Cider House Rules,Drama,1999-12-17,6.9,88545092.0,,24000000.0,no,no,yes,no,,,,,
25188,The Last Picture Show,Drama,1971-10-03,7.6,,,1300000.0,no,no,yes,no,,,,,
2277,Bicentennial Man,"Comedy, Science Fiction",1999-12-17,6.9,87423861.0,,100000000.0,yes,no,yes,yes,,,,,
30237,Onegin,"Drama, Romance",1999-12-22,5.8,,,14000000.0,yes,no,yes,yes,,,,,
50116,Simpatico,"Comedy, Drama",1999-09-15,5.3,,,10000000.0,yes,no,yes,yes,,,,,
9563,Any Given Sunday,Drama,1999-12-16,6.8,100230832.0,,55000000.0,no,no,yes,no,,,,,
1850,Man on the Moon,"Comedy, Drama, Romance",1999-12-22,6.9,47434430.0,,82000000.0,yes,no,no,no,,,,,
926,Galaxy Quest,"Comedy, Family, Science Fiction",1999-12-23,6.9,90683916.0,,45000000.0,yes,no,yes,no,,,,,
1213,The Talented Mr. Ripley,"Thriller, Crime, Drama",1999-12-25,7.1,128798265.0,,40000000.0,yes,yes,yes,no,,,,,
10471,Next Friday,Comedy,2000-01-12,6.5,59827328.0,,11000000.0,no,no,no,no,,,,,
10400,The Hurricane,Drama,1999-09-17,7.2,73956241.0,,50000000.0,no,no,yes,no,,,,,
20761,Play It to the Bone,"Comedy, Drama",1999-12-25,5.7,8678812.0,,24000000.0,yes,yes,no,no,,,,,
10384,Supernova,"Horror, Science Fiction, Thriller",2000-01-14,4.9,14828081.0,,90000000.0,yes,no,yes,yes,,,,,
5924,Papillon,"Crime, Drama",1973-12-13,7.8,,,12000000.0,yes,yes,yes,no,,,,,
10493,Dead Calm,"Crime, Thriller, Horror, Drama",1989-04-07,6.6,7825135.0,,10000000.0,yes,yes,no,yes,,,,,
13342,Fast Times at Ridgemont High,Comedy,1982-08-13,7.0,,,4500000.0,no,no,yes,no,,,,,
35119,A Cry in the Dark,Drama,1988-11-11,6.4,,,15000000.0,no,no,yes,yes,,,,,
2005,Sister Act,"Music, Comedy",1992-05-28,6.5,139607519.0,,31000000.0,yes,no,no,no,,,,,
6279,Sister Act 2: Back in the Habit,"Music, Comedy",1993-12-09,5.9,,,38000000.0,yes,no,no,no,,,,,
11087,The Hand that Rocks the Cradle,Thriller,1992-01-10,6.5,,,11700000.0,no,yes,yes,no,,,,,
7305,Alive,"Action, Adventure, Drama, Thriller",1993-01-15,6.7,,,32000000.0,yes,yes,yes,no,,,,,
9475,Scent of a Woman,Drama,1992-12-23,7.3,,,31000000.0,no,yes,yes,no,,,,,
8872,Wayne's World,"Music, Comedy",1992-02-14,6.5,121697862.0,,20000000.0,yes,yes,no,no,,,,,
11287,A League of Their Own,Comedy,1992-07-01,6.8,107535154.0,,40000000.0,no,no,yes,no,,,,,
9869,Patriot Games,"Drama, Action, Thriller, Crime",1992-06-04,6.4,,,45000000.0,yes,no,yes,no,,,,,
619,The Bodyguard,"Thriller, Action, Drama, Music, Romance",1992-11-25,6.2,,,25000000.0,yes,no,yes,no,,,,,
9374,Death Becomes Her,"Fantasy, Comedy",1992-07-30,6.3,58423992.0,,55000000.0,yes,no,no,no,,,,,
11259,Far and Away,"Adventure, Drama, Romance, Western",1992-05-22,6.3,,,60000000.0,yes,no,yes,no,,,,,
1923,Twin Peaks: Fire Walk with Me,"Drama, Mystery",1992-06-03,7.3,,,10000000.0,yes,no,yes,no,,,,,
12143,Bad Lieutenant,"Crime, Drama",1992-09-16,6.9,2019469.0,,1000000.0,yes,yes,no,no,,,,,
4234,Scream 3,"Horror, Mystery",2000-02-03,5.7,161834276.0,,40000000.0,yes,no,yes,no,,,,,
9605,Single White Female,Thriller,1992-08-14,6.0,,,16000000.0,no,yes,no,no,,,,,
8374,The Boondock Saints,"Action, Thriller, Crime",1999-01-22,7.2,,,6000000.0,yes,yes,yes,yes,,,,,
29076,Gun Shy,"Action, Comedy, Romance, Thriller",2000-02-04,5.4,3221280.0,,10000000.0,yes,no,yes,no,,,,,
1907,The Beach,"Drama, Adventure, Romance, Thriller",2000-02-11,6.3,144056873.0,,40000000.0,yes,yes,no,yes,,,,,
14181,Boiler Room,"Crime, Drama, Thriller",2000-02-18,6.5,28780255.0,,26000000.0,yes,yes,no,no,,,,,
10385,Hanging Up,"Comedy, Drama",2000-02-16,5.0,51880044.0,,40000000.0,yes,no,yes,yes,,,,,
2787,Pitch Black,"Thriller, Science Fiction, Action",2000-02-18,6.7,53187659.0,,23000000.0,yes,no,no,no,,,,,
2069,The Whole Nine Yards,"Comedy, Crime",2000-02-18,6.3,106371651.0,,41300000.0,yes,yes,yes,yes,,,,,
2155,Reindeer Games,Thriller,2000-02-25,5.3,32168970.0,,42000000.0,no,no,yes,no,,,,,
25166,Drowning Mona,"Comedy, Crime, Mystery",2000-03-03,5.4,15906764.0,,16000000.0,yes,no,yes,no,,,,,
14271,Beyond the Mat,Documentary,1999-10-22,7.8,,,2053648.0,no,no,yes,no,,,,,
11296,Birdy,"Drama, History",1984-12-14,6.9,,,12000000.0,yes,no,no,no,,,,,
2067,Mission to Mars,Science Fiction,2000-03-10,5.7,110983407.0,,90000000.0,no,no,yes,no,,,,,
622,The Ninth Gate,"Horror, Mystery, Thriller",1999-08-24,6.3,,,38000000.0,yes,yes,yes,yes,,,,,
20283,Breaking Away,"Drama, Comedy",1979-05-24,7.4,,,2300000.0,yes,no,no,no,,,,,
5693,Hoosiers,"Drama, Family",1986-11-14,7.1,,,9000000.0,yes,no,yes,no,,,,,
287,Bull Durham,"Comedy, Romance",1988-06-15,6.6,,,7000000.0,yes,yes,yes,no,,,,,
968,Dog Day Afternoon,"Crime, Drama, Thriller",1975-08-11,7.6,,,1800000.0,yes,no,yes,no,,,,,
838,American Graffiti,"Comedy, Drama",1973-08-01,6.9,,,777000.0,yes,no,yes,no,,,,,
918,Blind Date,"Comedy, Romance",1987-03-27,5.6,,,18000000.0,yes,no,yes,no,,,,,
16535,Titanic,"Drama, Action, Romance",1953-04-11,6.2,1843373318.0,,1805000.0,yes,yes,no,no,,,,,
462,Erin Brockovich,Drama,2000-03-17,7.1,256271286.0,,52000000.0,no,yes,no,no,,,,,
9532,Final Destination,Horror,2000-03-16,6.4,112880294.0,,23000000.0,no,yes,yes,no,,,,,
1541,Thelma & Louise,"Drama, Thriller, Crime, Adventure",1991-05-24,7.2,45455013.0,,16000000.0,yes,no,yes,no,,,,,
8469,Animal House,Comedy,1978-07-27,7.0,,,2700000.0,no,no,yes,no,,,,,
925,Do the Right Thing,Drama,1989-06-30,7.6,27546968.0,,6500000.0,no,no,yes,no,,,,,
41823,Mo' Better Blues,"Drama, Romance",1990-08-03,6.3,,,10000000.0,yes,no,yes,no,,,,,
1713,Jungle Fever,"Drama, Romance",1991-06-07,6.0,,,14000000.0,yes,no,yes,no,,,,,
13939,Death Wish,"Action, Crime, Drama, Thriller",1974-07-24,7.0,49562710.0,,3000000.0,yes,yes,no,no,,,,,
24873,Death Wish 3,"Action, Crime, Drama, Thriller",1985-11-01,6.1,,,9000000.0,yes,no,no,no,,,,,
34746,Death Wish 5: The Face of Death,"Action, Crime, Drama, Thriller",1994-01-14,5.0,,,5000000.0,yes,no,yes,yes,,,,,
996,Double Indemnity,"Drama, Mystery, Thriller",1944-04-24,8.0,,,927262.0,yes,no,no,no,,,,,
1498,Teenage Mutant Ninja Turtles,"Science Fiction, Action, Adventure, Comedy, Family",1990-03-30,6.5,485004754.0,,13500000.0,yes,yes,yes,yes,,,,,
1499,Teenage Mutant Ninja Turtles III,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",1993-03-17,5.1,,,21000000.0,yes,no,yes,yes,,,,,
1880,Red Dawn,"Action, Thriller",1984-08-10,6.4,50950296.0,,4200000.0,yes,yes,yes,no,,,,,
33762,Band of the Hand,"Action, Crime, Drama",1986-04-11,6.9,,,8700000.0,yes,no,yes,no,,,,,
11690,Bloodsport,Action,1988-02-26,6.6,,,1500000.0,no,no,no,no,,,,,
29143,Eyes of Laura Mars,"Drama, Horror, Mystery, Thriller",1978-08-02,5.7,,,7000000.0,yes,no,no,no,,,,,
801,"Good Morning, Vietnam","Comedy, Drama, War",1987-12-23,7.1,123922578.0,,13000000.0,yes,no,yes,no,,,,,
1879,Guess Who's Coming to Dinner,"Comedy, Drama, Romance",1967-12-11,7.6,,,4000000.0,yes,no,no,no,,,,,
2085,Romeo Must Die,"Action, Crime, Thriller",2000-03-20,6.0,91036760.0,,25000000.0,yes,yes,yes,no,,,,,
16222,Whatever It Takes,"Drama, Comedy, Romance",2000-03-31,5.1,9902115.0,,15000000.0,yes,no,no,no,,,,,
37722,Waking the Dead,"Drama, Romance",2000-03-23,6.5,,,8500000.0,yes,no,yes,yes,,,,,
24748,Hud,"Action, Drama, Western",1963-05-29,7.4,,,2500000.0,yes,no,no,no,,,,,
990,The Hustler,Drama,1961-09-25,7.6,,,2000000.0,no,no,yes,no,,,,,
840,Close Encounters of the Third Kind,"Science Fiction, Drama",1977-11-16,7.2,116395662.0,,20000000.0,yes,yes,yes,no,,,,,
2291,Jacob's Ladder,"Drama, Mystery, Horror",1990-11-02,7.3,,,25000000.0,yes,no,yes,no,,,,,
16620,La Bamba,"Drama, Music",1987-07-24,6.8,,,6500000.0,yes,no,yes,no,,,,,
526,Ladyhawke,"Adventure, Drama, Fantasy, Romance",1985-03-27,6.8,,,20000000.0,yes,no,yes,no,,,,,
13346,Lucas,"Comedy, Drama, Romance",1986-03-28,6.4,,,6000000.0,yes,no,no,no,,,,,
243,High Fidelity,"Comedy, Drama, Romance, Music",2000-03-17,7.0,47126295.0,,30000000.0,yes,yes,yes,yes,,,,,
11478,The Skulls,"Crime, Drama, Thriller",2000-03-31,5.7,50802120.0,,15000000.0,yes,no,yes,yes,,,,,
6644,El Dorado,Western,1966-12-17,7.2,,,4653000.0,no,yes,yes,no,,,,,
879,Hook,"Adventure, Fantasy, Comedy, Family",1991-12-11,6.7,119655099.0,,70000000.0,yes,no,yes,no,,,,,
11327,Midnight Express,"Drama, Crime",1978-09-12,7.6,,,2300000.0,yes,yes,yes,yes,,,,,
1700,Misery,"Drama, Thriller",1990-11-28,7.6,,,20000000.0,yes,no,yes,no,,,,,
34322,Murphy's Romance,"Comedy, Romance",1985-12-25,5.7,,,13000000.0,yes,yes,no,no,,,,,
10774,Network,Drama,1976-11-01,7.8,,,3800000.0,no,yes,yes,no,,,,,
10083,No Way Out,"Action, Drama, Thriller",1987-08-14,6.9,,,15000000.0,yes,yes,no,no,,,,,
10747,The Outlaw Josey Wales,"Drama, Western",1976-06-30,7.4,,,3700000.0,yes,yes,yes,no,,,,,
10559,Frequency,"Crime, Drama, Science Fiction, Thriller",2000-04-28,7.0,68106245.0,,31000000.0,yes,no,no,no,,,,,
2621,Return to Me,"Romance, Comedy, Drama",2000-04-07,6.1,36609995.0,,24000000.0,yes,yes,yes,no,,,,,
10479,Rules of Engagement,"Action, Adventure, Drama, History, War",2000-04-07,6.0,71732303.0,,60000000.0,yes,yes,yes,no,,,,,
17339,Force 10 from Navarone,"Action, Adventure, War, Thriller",1978-11-01,6.4,,,5000000.0,yes,yes,no,no,,,,,
13665,Arthur,"Comedy, Drama, Romance",1981-07-17,6.5,,,7000000.0,yes,no,no,no,,,,,
12309,Bachelor Party,Comedy,1984-06-29,5.8,,,6000000.0,no,yes,yes,no,,,,,
106,Predator,"Science Fiction, Action, Adventure, Thriller",1987-06-11,7.3,59742555.0,,18000000.0,yes,yes,yes,no,,,,,
10333,The Prince of Tides,"Drama, Romance",1991-12-25,5.9,,,30000000.0,yes,no,no,no,,,,,
1359,American Psycho,"Thriller, Drama, Crime",2000-04-13,7.3,34266564.0,,7000000.0,yes,yes,yes,yes,,,,,
4967,Keeping the Faith,Comedy,2000-04-14,5.9,59945183.0,,30000000.0,no,yes,yes,no,,,,,
10557,East Is East,Comedy,1999-05-14,6.5,,,3800000.0,no,yes,yes,no,,,,,
10518,Marathon Man,Thriller,1976-10-05,7.2,,,6500000.0,no,yes,no,no,,,,,
11977,Caddyshack,Comedy,1980-07-25,6.7,,,6000000.0,no,no,yes,no,,,,,
18041,Gossip,"Drama, Mystery, Thriller",2000-04-21,5.6,12591270.0,,14000000.0,yes,yes,yes,no,,,,,
